Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,League,Season
E1,08/08/2025,20:00,Birmingham,Ipswich,1,1,D,0,0,D,A Kitchen,11,7,3,1,1,4,2,3,0,0,E1,2526
E1,09/08/2025,12:30,Charlton,Watford,1,0,H,0,0,D,S Martin,12,10,5,1,3,2,1,2,0,0,E1,2526
E1,09/08/2025,12:30,Coventry,Hull,0,0,D,0,0,D,R Madley,18,7,3,3,8,2,3,3,0,0,E1,2526
E1,09/08/2025,12:30,Southampton,Wrexham,2,1,H,0,1,A,J Bell,27,10,10,2,7,4,2,2,0,0,E1,2526
E1,09/08/2025,15:00,Middlesbrough,Swansea,1,0,H,0,0,D,F Hallam,6,3,3,1,7,2,2,5,0,0,E1,2526
E1,09/08/2025,15:00,Norwich,Millwall,1,2,A,0,0,D,A Herczeg,15,15,3,3,6,5,1,4,0,0,E1,2526
E1,09/08/2025,15:00,Oxford,Portsmouth,0,1,A,0,1,A,D Whitestone,18,9,4,4,8,4,1,2,0,0,E1,2526
E1,09/08/2025,15:00,QPR,Preston,1,1,D,1,0,H,O Langford,13,11,3,3,5,4,0,3,0,0,E1,2526
E1,09/08/2025,15:00,Stoke,Derby,3,1,H,0,0,D,E Bell,12,3,7,2,7,3,1,2,0,0,E1,2526
E1,09/08/2025,15:00,West Brom,Blackburn,1,0,H,1,0,H,D Webb,13,10,5,1,3,7,2,0,1,0,E1,2526
E1,09/08/2025,17:30,Sheffield United,Bristol City,1,4,A,1,2,A,J Smith,20,9,6,5,14,3,0,0,0,0,E1,2526
E1,10/08/2025,16:30,Leicester,Sheffield Weds,2,1,H,0,1,A,M Donohue,27,7,13,3,13,3,0,0,0,1,E1,2526
E1,16/08/2025,12:30,Derby,Coventry,3,5,A,2,2,D,A Backhouse,13,20,4,10,6,5,2,5,0,0,E1,2526
E1,16/08/2025,12:30,Portsmouth,Norwich,1,2,A,0,2,A,S Martin,19,11,3,5,9,0,3,3,0,0,E1,2526
E1,16/08/2025,12:30,Wrexham,West Brom,2,3,A,1,1,D,J Busby,15,17,3,5,5,5,2,0,0,0,E1,2526
E1,16/08/2025,15:00,Blackburn,Birmingham,1,2,A,0,0,D,O Langford,5,8,2,4,3,5,1,2,0,0,E1,2526
E1,16/08/2025,15:00,Bristol City,Charlton,0,0,D,0,0,D,B Speedie,14,8,1,2,4,6,0,1,0,0,E1,2526
E1,16/08/2025,15:00,Millwall,Middlesbrough,0,3,A,0,0,D,T Nield,11,12,1,5,6,10,4,5,0,0,E1,2526
E1,16/08/2025,15:00,Preston,Leicester,2,1,H,1,0,H,G Ward,14,14,4,2,6,4,2,0,0,0,E1,2526
E1,16/08/2025,15:00,Sheffield Weds,Stoke,0,3,A,0,1,A,L Smith,15,12,5,6,6,7,0,3,0,0,E1,2526
E1,16/08/2025,15:00,Swansea,Sheffield United,1,0,H,0,0,D,T Kirk,13,8,4,0,4,8,1,3,0,0,E1,2526
E1,16/08/2025,15:00,Watford,QPR,2,1,H,2,1,H,T Harrington,17,13,4,3,2,4,1,2,1,0,E1,2526
E1,17/08/2025,12:00,Ipswich,Southampton,1,1,D,1,1,D,R Madley,14,11,1,3,4,5,2,2,0,0,E1,2526
E1,17/08/2025,15:00,Hull,Oxford,3,2,H,2,2,D,A Kitchen,19,11,7,6,10,4,1,1,0,0,E1,2526
E1,22/08/2025,20:00,Derby,Bristol City,1,1,D,0,1,A,D Webb,5,11,2,3,4,5,3,0,0,0,E1,2526
E1,23/08/2025,12:30,Charlton,Leicester,0,1,A,0,0,D,D Whitestone,20,6,7,2,13,4,2,1,0,0,E1,2526
E1,23/08/2025,12:30,Hull,Blackburn,0,3,A,0,1,A,T Nield,8,14,2,6,2,1,3,3,0,0,E1,2526
E1,23/08/2025,12:30,Swansea,Watford,1,1,D,0,1,A,S Martin,11,9,2,4,7,2,3,5,0,0,E1,2526
E1,23/08/2025,15:00,Birmingham,Oxford,1,0,H,1,0,H,R Jones,16,6,1,1,4,1,0,0,0,0,E1,2526
E1,23/08/2025,15:00,Coventry,QPR,7,1,H,5,0,H,A Herczeg,19,10,8,1,9,4,1,2,0,0,E1,2526
E1,23/08/2025,15:00,Norwich,Middlesbrough,1,2,A,0,2,A,L Doughty,14,11,3,4,5,3,0,3,1,0,E1,2526
E1,23/08/2025,15:00,Preston,Ipswich,1,0,H,1,0,H,M Donohue,2,15,1,2,3,6,6,2,0,0,E1,2526
E1,23/08/2025,15:00,Sheffield United,Millwall,0,1,A,0,1,A,J Busby,14,17,4,6,8,7,3,2,0,0,E1,2526
E1,23/08/2025,15:00,Southampton,Stoke,1,2,A,0,0,D,J Smith,18,12,2,4,7,3,1,3,0,1,E1,2526
E1,23/08/2025,15:00,West Brom,Portsmouth,1,1,D,1,0,H,E Bell,13,8,3,4,2,3,2,5,0,0,E1,2526
E1,23/08/2025,15:00,Wrexham,Sheffield Weds,2,2,D,2,0,H,F Hallam,11,21,4,7,3,9,0,0,0,0,E1,2526
E1,29/08/2025,20:00,Leicester,Birmingham,2,0,H,1,0,H,J Smith,5,11,2,1,1,7,3,3,0,0,E1,2526
E1,30/08/2025,12:30,Middlesbrough,Sheffield United,1,0,H,0,0,D,L Smith,15,8,6,0,5,9,0,3,0,0,E1,2526
E1,30/08/2025,12:30,QPR,Charlton,3,1,H,1,0,H,A Kitchen,13,13,6,3,1,2,2,2,0,0,E1,2526
E1,30/08/2025,12:30,Stoke,West Brom,0,1,A,0,1,A,M Donohue,13,12,3,3,5,5,1,2,0,0,E1,2526
E1,30/08/2025,15:00,Blackburn,Norwich,0,2,A,0,1,A,B Speedie,12,15,3,4,3,9,2,0,1,0,E1,2526
E1,30/08/2025,15:00,Bristol City,Hull,4,2,H,3,1,H,G Ward,29,20,5,9,8,5,1,1,0,0,E1,2526
E1,30/08/2025,15:00,Ipswich,Derby,2,2,D,1,0,H,L Doughty,18,10,5,2,6,3,2,7,0,0,E1,2526
E1,30/08/2025,15:00,Millwall,Wrexham,0,2,A,0,0,D,T Kirk,21,6,2,3,5,2,1,3,0,0,E1,2526
E1,30/08/2025,15:00,Oxford,Coventry,2,2,D,1,2,A,R Ricardo,14,15,3,6,0,5,1,2,0,0,E1,2526
E1,30/08/2025,15:00,Portsmouth,Preston,1,0,H,1,0,H,T Harrington,10,13,2,2,6,4,1,2,0,0,E1,2526
E1,30/08/2025,15:00,Sheffield Weds,Swansea,0,2,A,0,0,D,A Backhouse,9,17,1,8,2,7,0,2,0,0,E1,2526
E1,30/08/2025,15:00,Watford,Southampton,2,2,D,0,1,A,F Hallam,10,12,4,7,4,5,2,5,0,0,E1,2526
E1,12/09/2025,20:00,Ipswich,Sheffield United,5,0,H,1,0,H,F Hallam,21,10,11,2,3,5,0,2,0,0,E1,2526
E1,13/09/2025,12:30,Charlton,Millwall,1,1,D,1,0,H,R Madley,14,15,3,3,3,4,1,1,1,0,E1,2526
E1,13/09/2025,12:30,Oxford,Leicester,2,2,D,2,1,H,B Toner,19,8,2,5,4,4,1,2,0,1,E1,2526
E1,13/09/2025,12:30,Preston,Middlesbrough,2,2,D,1,0,H,T Kirk,7,14,2,3,3,4,1,3,0,0,E1,2526
E1,13/09/2025,15:00,Coventry,Norwich,1,1,D,0,1,A,G Ward,28,4,4,1,11,2,2,6,0,0,E1,2526
E1,13/09/2025,15:00,Sheffield Weds,Bristol City,0,3,A,0,3,A,T Nield,6,9,0,4,4,1,2,0,0,0,E1,2526
E1,13/09/2025,15:00,Stoke,Birmingham,1,0,H,1,0,H,M Salisbury,8,7,3,0,5,3,3,1,0,0,E1,2526
E1,13/09/2025,15:00,Swansea,Hull,2,2,D,1,1,D,D Webb,9,15,2,6,5,2,1,1,0,0,E1,2526
E1,13/09/2025,15:00,Watford,Blackburn,0,1,A,0,0,D,D Whitestone,14,14,1,5,5,7,1,2,0,0,E1,2526
E1,13/09/2025,15:00,West Brom,Derby,0,1,A,0,0,D,R Ricardo,18,4,3,1,11,0,1,2,0,0,E1,2526
E1,13/09/2025,15:00,Wrexham,QPR,1,3,A,0,2,A,B Speedie,21,15,8,6,12,9,1,0,0,0,E1,2526
E1,14/09/2025,12:00,Southampton,Portsmouth,0,0,D,0,0,D,M Donohue,9,10,1,1,7,5,4,2,0,0,E1,2526
E1,19/09/2025,20:00,Middlesbrough,West Brom,2,1,H,1,0,H,A Kitchen,9,15,4,3,2,3,0,0,0,0,E1,2526
E1,20/09/2025,12:30,Birmingham,Swansea,1,0,H,0,0,D,J Busby,23,9,7,2,7,2,5,4,0,0,E1,2526
E1,20/09/2025,12:30,Leicester,Coventry,0,0,D,0,0,D,O Langford,17,11,9,3,10,3,0,3,0,0,E1,2526
E1,20/09/2025,12:30,QPR,Stoke,1,0,H,0,0,D,T Robinson,14,7,7,1,3,6,5,3,0,0,E1,2526
E1,20/09/2025,15:00,Derby,Preston,0,1,A,0,1,A,L Smith,7,10,2,6,3,4,2,2,0,0,E1,2526
E1,20/09/2025,15:00,Hull,Southampton,3,1,H,1,0,H,A Backhouse,11,14,4,4,1,6,5,3,0,0,E1,2526
E1,20/09/2025,15:00,Norwich,Wrexham,2,3,A,1,0,H,D Webb,14,11,5,8,2,3,1,3,0,0,E1,2526
E1,20/09/2025,15:00,Portsmouth,Sheffield Weds,0,2,A,0,1,A,R Ricardo,25,13,5,8,11,5,1,5,0,0,E1,2526
E1,20/09/2025,15:00,Sheffield United,Charlton,0,1,A,0,0,D,B Toner,13,13,1,4,6,1,1,3,0,0,E1,2526
E1,21/09/2025,15:00,Bristol City,Oxford,1,3,A,0,2,A,J Brooks,12,18,2,6,8,5,4,1,0,0,E1,2526
E1,22/09/2025,20:00,Millwall,Watford,1,0,H,1,0,H,J Smith,9,11,2,4,7,4,1,0,0,0,E1,2526
E1,26/09/2025,20:00,West Brom,Leicester,1,1,D,1,0,H,S Martin,11,13,5,1,3,3,2,5,0,0,E1,2526
E1,27/09/2025,12:30,Coventry,Birmingham,3,0,H,1,0,H,T Kirk,14,5,5,0,3,4,1,2,0,1,E1,2526
E1,27/09/2025,12:30,Swansea,Millwall,1,1,D,1,1,D,D Whitestone,13,11,2,3,6,4,1,2,0,0,E1,2526
E1,27/09/2025,12:30,Wrexham,Derby,1,1,D,0,0,D,T Nield,10,5,5,3,4,3,1,5,0,0,E1,2526
E1,27/09/2025,15:00,Charlton,Blackburn,3,0,H,1,0,H,A Backhouse,16,9,7,2,3,3,4,2,0,0,E1,2526
E1,27/09/2025,15:00,Ipswich,Portsmouth,2,1,H,2,0,H,A Kitchen,14,8,5,4,5,4,1,2,0,0,E1,2526
E1,27/09/2025,15:00,Oxford,Sheffield United,0,1,A,0,0,D,B Speedie,14,6,3,2,3,5,1,1,0,0,E1,2526
E1,27/09/2025,15:00,Preston,Bristol City,0,0,D,0,0,D,R Madley,7,19,2,7,2,9,4,1,0,0,E1,2526
E1,27/09/2025,15:00,Sheffield Weds,QPR,1,1,D,1,0,H,J Brooks,14,14,5,4,5,4,2,2,0,0,E1,2526
E1,27/09/2025,15:00,Southampton,Middlesbrough,1,1,D,0,0,D,F Hallam,14,7,2,1,6,3,2,6,0,0,E1,2526
E1,27/09/2025,15:00,Stoke,Norwich,1,1,D,0,1,A,E Bell,23,6,6,3,12,2,0,3,0,0,E1,2526
E1,27/09/2025,15:00,Watford,Hull,2,1,H,0,1,A,O Langford,21,11,8,4,6,6,1,5,0,0,E1,2526
E1,30/09/2025,19:45,Birmingham,Sheffield Weds,2,2,D,1,1,D,M Donohue,20,5,5,3,10,4,3,2,0,0,E1,2526
E1,30/09/2025,19:45,Blackburn,Swansea,1,2,A,1,1,D,L Doughty,14,7,3,4,7,3,3,2,0,0,E1,2526
E1,30/09/2025,19:45,Bristol City,Ipswich,1,1,D,1,0,H,J Busby,13,15,3,3,3,6,4,2,0,0,E1,2526
E1,30/09/2025,19:45,Hull,Preston,2,2,D,0,2,A,J Smith,10,13,5,5,5,3,0,1,0,0,E1,2526
E1,30/09/2025,19:45,Leicester,Wrexham,1,1,D,1,0,H,E Bell,16,9,1,1,7,1,3,1,0,0,E1,2526
E1,30/09/2025,19:45,Middlesbrough,Stoke,0,0,D,0,0,D,D Webb,12,18,4,5,5,8,2,0,0,0,E1,2526
E1,30/09/2025,19:45,Sheffield United,Southampton,1,2,A,1,0,H,A Herczeg,8,12,3,5,4,5,3,4,0,0,E1,2526
E1,30/09/2025,20:00,Derby,Charlton,1,1,D,0,1,A,G Ward,18,11,3,3,5,2,2,0,0,0,E1,2526
E1,01/10/2025,19:45,Millwall,Coventry,0,4,A,0,1,A,L Smith,13,13,3,5,3,3,2,2,0,0,E1,2526
E1,01/10/2025,19:45,Norwich,West Brom,0,1,A,0,1,A,S Allison,16,5,5,1,4,3,1,4,0,0,E1,2526
E1,01/10/2025,19:45,Portsmouth,Watford,2,2,D,1,0,H,B Toner,15,12,5,6,3,3,2,5,0,0,E1,2526
E1,01/10/2025,20:00,QPR,Oxford,0,0,D,0,0,D,R Ricardo,13,9,1,0,9,1,3,1,0,0,E1,2526
E1,03/10/2025,20:00,Wrexham,Birmingham,1,1,D,1,0,H,R Madley,12,8,4,3,5,5,0,2,0,0,E1,2526
E1,04/10/2025,12:30,Blackburn,Stoke,1,1,D,0,0,D,R Ricardo,17,11,5,6,7,6,1,1,0,0,E1,2526
E1,04/10/2025,12:30,Hull,Sheffield United,1,0,H,1,0,H,G Ward,5,13,2,4,4,9,2,2,0,0,E1,2526
E1,04/10/2025,12:30,Sheffield Weds,Coventry,0,5,A,0,3,A,A Herczeg,9,21,0,10,13,8,1,1,0,0,E1,2526
E1,04/10/2025,15:00,Bristol City,QPR,1,2,A,1,0,H,E Duckworth,11,8,1,2,4,1,5,1,0,0,E1,2526
E1,04/10/2025,15:00,Derby,Southampton,1,1,D,1,1,D,O Langford,9,13,5,6,3,5,4,2,0,0,E1,2526
E1,04/10/2025,15:00,Millwall,West Brom,3,0,H,1,0,H,T Robinson,11,10,4,1,4,5,1,2,0,0,E1,2526
E1,04/10/2025,15:00,Portsmouth,Middlesbrough,1,0,H,1,0,H,A Backhouse,8,12,1,1,2,8,2,1,0,0,E1,2526
E1,04/10/2025,15:00,Preston,Charlton,2,0,H,0,0,D,J Linington,15,8,3,0,3,4,0,2,0,0,E1,2526
E1,04/10/2025,15:00,Swansea,Leicester,1,3,A,0,1,A,D Webb,13,17,7,7,2,5,2,1,0,0,E1,2526
E1,04/10/2025,15:00,Watford,Oxford,2,1,H,2,1,H,L Smith,27,15,10,5,9,3,3,4,0,0,E1,2526
E1,05/10/2025,12:00,Ipswich,Norwich,3,1,H,2,1,H,T Kirk,19,12,9,4,8,8,1,3,0,0,E1,2526
E1,17/10/2025,20:00,Middlesbrough,Ipswich,2,1,H,1,0,H,M Donohue,15,17,5,5,5,9,3,1,0,0,E1,2526
E1,18/10/2025,12:30,Oxford,Derby,1,0,H,1,0,H,J Bell,19,6,7,1,4,12,4,1,0,0,E1,2526
E1,18/10/2025,12:30,QPR,Millwall,1,2,A,0,2,A,A Herczeg,20,5,3,5,8,3,2,4,0,0,E1,2526
E1,18/10/2025,12:30,Southampton,Swansea,0,0,D,0,0,D,J Smith,21,6,8,1,5,3,0,4,0,0,E1,2526
E1,18/10/2025,15:00,Birmingham,Hull,2,3,A,1,2,A,R Ricardo,29,14,8,7,9,7,2,7,1,0,E1,2526
E1,18/10/2025,15:00,Charlton,Sheffield Weds,2,1,H,2,0,H,T Reeves,12,12,5,4,2,4,1,2,0,1,E1,2526
E1,18/10/2025,15:00,Coventry,Blackburn,2,0,H,0,0,D,S Allison,14,17,5,3,2,7,0,2,0,0,E1,2526
E1,18/10/2025,15:00,Norwich,Bristol City,0,1,A,0,0,D,T Nield,11,21,4,6,3,9,2,3,0,0,E1,2526
E1,18/10/2025,15:00,Sheffield United,Watford,1,0,H,0,0,D,R Madley,18,13,6,1,7,3,0,1,0,0,E1,2526
E1,18/10/2025,15:00,Stoke,Wrexham,1,0,H,1,0,H,T Bramall,12,5,3,3,6,4,2,0,0,0,E1,2526
E1,18/10/2025,15:00,West Brom,Preston,2,1,H,1,0,H,A Kitchen,16,17,6,5,8,4,2,1,0,0,E1,2526
E1,18/10/2025,19:45,Leicester,Portsmouth,1,1,D,1,0,H,F Hallam,19,8,6,3,14,4,1,2,0,0,E1,2526
E1,21/10/2025,19:45,Blackburn,Sheffield United,1,3,A,1,0,H,D Webb,12,11,3,5,5,5,1,1,0,0,E1,2526
E1,21/10/2025,19:45,Derby,Norwich,1,0,H,0,0,D,B Toner,8,17,3,3,5,13,2,1,0,0,E1,2526
E1,21/10/2025,19:45,Hull,Leicester,2,1,H,2,0,H,M Donohue,9,18,6,4,1,7,1,2,0,0,E1,2526
E1,21/10/2025,19:45,Ipswich,Charlton,0,3,A,0,0,D,F Hallam,31,15,5,8,16,3,0,3,0,0,E1,2526
E1,21/10/2025,19:45,Millwall,Stoke,2,0,H,2,0,H,J Linington,15,10,7,3,3,2,2,1,0,0,E1,2526
E1,21/10/2025,19:45,Portsmouth,Coventry,1,2,A,0,1,A,G Ward,15,19,5,7,6,5,1,1,0,0,E1,2526
E1,21/10/2025,19:45,Preston,Birmingham,0,1,A,0,1,A,L Smith,17,9,6,2,9,3,2,5,0,0,E1,2526
E1,21/10/2025,20:00,Bristol City,Southampton,3,1,H,1,1,D,A Backhouse,13,14,4,7,2,3,1,2,0,0,E1,2526
E1,22/10/2025,19:45,Swansea,QPR,0,1,A,0,1,A,J Busby,11,15,2,4,6,3,1,4,1,0,E1,2526
E1,22/10/2025,19:45,Watford,West Brom,2,1,H,1,1,D,L Doughty,19,9,5,4,4,5,0,2,0,0,E1,2526
E1,22/10/2025,19:45,Wrexham,Oxford,1,0,H,1,0,H,E Bell,11,6,6,2,6,3,3,1,1,0,E1,2526
E1,22/10/2025,20:00,Sheffield Weds,Middlesbrough,0,1,A,0,1,A,T Kirk,11,19,3,7,6,5,3,1,0,0,E1,2526
E1,24/10/2025,20:00,Preston,Sheffield United,3,2,H,1,2,A,F Hallam,15,12,3,3,2,4,4,1,0,0,E1,2526
E1,25/10/2025,12:30,Coventry,Watford,3,1,H,3,0,H,D Whitestone,12,13,3,8,5,7,3,2,0,1,E1,2526
E1,25/10/2025,12:30,Ipswich,West Brom,1,0,H,0,0,D,J Smith,15,10,4,1,4,5,1,1,0,0,E1,2526
E1,25/10/2025,12:30,Portsmouth,Stoke,0,1,A,0,0,D,T Kirk,14,11,3,2,6,2,2,3,0,0,E1,2526
E1,25/10/2025,15:00,Blackburn,Southampton,2,1,H,0,1,A,R Madley,18,12,6,5,6,5,3,1,0,1,E1,2526
E1,25/10/2025,15:00,Bristol City,Birmingham,1,0,H,1,0,H,J Linington,5,13,1,1,0,6,2,1,0,0,E1,2526
E1,25/10/2025,15:00,Derby,QPR,1,0,H,1,0,H,E Bell,12,6,4,1,5,2,2,2,0,0,E1,2526
E1,25/10/2025,15:00,Hull,Charlton,1,1,D,0,0,D,A Kitchen,15,11,4,5,6,2,2,1,0,0,E1,2526
E1,25/10/2025,15:00,Middlesbrough,Wrexham,1,1,D,0,1,A,S Martin,14,6,4,2,4,4,0,5,0,0,E1,2526
E1,25/10/2025,15:00,Millwall,Leicester,1,0,H,1,0,H,J Bell,9,12,4,3,5,9,1,2,0,0,E1,2526
E1,25/10/2025,15:00,Sheffield Weds,Oxford,1,2,A,0,2,A,P Tierney,17,11,5,4,8,3,0,0,0,0,E1,2526
E1,25/10/2025,15:00,Swansea,Norwich,2,1,H,1,1,D,A Herczeg,9,7,3,3,2,3,3,1,0,0,E1,2526
E1,31/10/2025,20:00,Wrexham,Coventry,3,2,H,0,1,A,A Backhouse,13,18,7,5,3,6,2,1,0,0,E1,2526
E1,01/11/2025,12:30,Leicester,Blackburn,0,2,A,0,1,A,T Nield,12,9,1,5,7,4,0,1,0,0,E1,2526
E1,01/11/2025,12:30,Norwich,Hull,0,2,A,0,0,D,J Smith,15,9,3,4,6,4,1,2,0,0,E1,2526
E1,01/11/2025,12:30,West Brom,Sheffield Weds,0,0,D,0,0,D,B Toner,13,5,6,2,8,3,1,1,0,0,E1,2526
E1,01/11/2025,15:00,Birmingham,Portsmouth,4,0,H,1,0,H,A Kitchen,19,5,7,0,9,5,1,2,0,0,E1,2526
E1,01/11/2025,15:00,Charlton,Swansea,1,1,D,0,0,D,D Webb,11,11,4,2,4,7,0,0,0,0,E1,2526
E1,01/11/2025,15:00,Oxford,Millwall,2,2,D,1,1,D,F Hallam,14,11,6,4,5,8,0,0,0,0,E1,2526
E1,01/11/2025,15:00,QPR,Ipswich,1,4,A,1,1,D,S Allison,12,12,5,7,3,2,4,0,0,0,E1,2526
E1,01/11/2025,15:00,Sheffield United,Derby,1,3,A,0,1,A,M Salisbury,15,12,5,4,9,4,2,1,0,0,E1,2526
E1,01/11/2025,15:00,Southampton,Preston,0,2,A,0,1,A,M Donohue,10,12,2,3,8,2,1,3,0,0,E1,2526
E1,01/11/2025,15:00,Stoke,Bristol City,5,1,H,3,0,H,J Bell,13,16,8,5,4,10,3,0,0,0,E1,2526
E1,01/11/2025,15:00,Watford,Middlesbrough,3,0,H,2,0,H,J Busby,9,14,4,4,1,7,2,1,0,0,E1,2526
E1,04/11/2025,19:45,Birmingham,Millwall,4,0,H,2,0,H,G Ward,12,4,6,2,2,3,0,0,0,0,E1,2526
E1,04/11/2025,19:45,Bristol City,Blackburn,0,1,A,0,1,A,D Whitestone,12,16,0,5,6,3,0,3,0,0,E1,2526
E1,04/11/2025,19:45,Charlton,West Brom,1,0,H,0,0,D,L Smith,11,13,3,1,4,3,0,0,0,0,E1,2526
E1,04/11/2025,19:45,Derby,Hull,2,1,H,1,0,H,S Martin,9,8,3,2,6,5,1,0,0,0,E1,2526
E1,04/11/2025,19:45,Ipswich,Watford,1,1,D,1,1,D,D Webb,16,4,4,2,2,5,1,2,0,0,E1,2526
E1,04/11/2025,19:45,Leicester,Middlesbrough,1,1,D,1,0,H,A Herczeg,6,17,2,4,3,6,6,1,0,1,E1,2526
E1,04/11/2025,19:45,Oxford,Stoke,0,3,A,0,2,A,L Doughty,16,14,1,6,10,7,1,3,0,0,E1,2526
E1,04/11/2025,20:00,Coventry,Sheffield United,3,1,H,0,1,A,J Linington,17,11,8,4,6,13,3,2,0,0,E1,2526
E1,05/11/2025,19:45,Preston,Swansea,2,1,H,1,0,H,A Backhouse,4,18,3,5,2,8,3,1,0,0,E1,2526
E1,05/11/2025,19:45,QPR,Southampton,1,2,A,0,0,D,J Bell,20,9,5,2,12,1,1,3,0,0,E1,2526
E1,05/11/2025,19:45,Sheffield Weds,Norwich,1,1,D,1,0,H,E Duckworth,15,13,6,3,9,4,0,4,0,0,E1,2526
E1,05/11/2025,20:00,Portsmouth,Wrexham,0,0,D,0,0,D,R Madley,19,8,7,3,10,3,3,3,0,0,E1,2526
E1,07/11/2025,20:00,Watford,Bristol City,1,1,D,1,1,D,P Tierney,16,10,10,4,6,4,2,1,0,0,E1,2526
E1,08/11/2025,12:30,Blackburn,Derby,1,2,A,0,2,A,T Kirk,8,6,3,4,13,3,1,3,0,0,E1,2526
E1,08/11/2025,12:30,Hull,Portsmouth,3,2,H,2,2,D,T Nield,13,13,4,5,5,5,1,3,0,0,E1,2526
E1,08/11/2025,12:30,Millwall,Preston,1,1,D,1,1,D,S Martin,14,8,4,6,10,6,2,2,0,0,E1,2526
E1,08/11/2025,15:00,Middlesbrough,Birmingham,2,1,H,2,1,H,S Allison,8,13,4,5,3,5,1,1,0,0,E1,2526
E1,08/11/2025,15:00,Norwich,Leicester,1,2,A,0,0,D,D Whitestone,8,14,3,7,6,3,1,1,0,0,E1,2526
E1,08/11/2025,15:00,Sheffield United,QPR,0,0,D,0,0,D,L Smith,20,13,3,4,14,5,0,2,0,0,E1,2526
E1,08/11/2025,15:00,Southampton,Sheffield Weds,3,1,H,2,1,H,R Ricardo,12,11,7,3,4,5,2,2,0,0,E1,2526
E1,08/11/2025,15:00,Stoke,Coventry,0,1,A,0,0,D,J Busby,10,17,2,3,3,6,3,3,0,0,E1,2526
E1,08/11/2025,15:00,Swansea,Ipswich,1,4,A,0,1,A,E Duckworth,9,11,4,4,4,5,5,3,0,0,E1,2526
E1,08/11/2025,15:00,West Brom,Oxford,2,1,H,0,0,D,J Miles,26,9,6,4,11,5,0,0,0,0,E1,2526
E1,08/11/2025,15:00,Wrexham,Charlton,1,0,H,0,0,D,L Doughty,18,11,6,4,8,2,1,4,0,0,E1,2526
E1,21/11/2025,20:00,Preston,Blackburn,1,2,A,1,1,D,P Tierney,15,12,4,6,3,7,1,0,0,0,E1,2526
E1,22/11/2025,12:30,Bristol City,Swansea,3,0,H,2,0,H,J Smith,15,17,8,5,5,6,2,0,0,0,E1,2526
E1,22/11/2025,12:30,Charlton,Southampton,1,5,A,1,5,A,S Martin,12,23,2,8,3,4,4,0,0,0,E1,2526
E1,22/11/2025,12:30,Coventry,West Brom,3,2,H,1,2,A,A Kitchen,24,7,11,5,8,1,2,1,0,1,E1,2526
E1,22/11/2025,15:00,Birmingham,Norwich,4,1,H,3,1,H,A Backhouse,16,15,6,7,3,8,1,2,0,0,E1,2526
E1,22/11/2025,15:00,Derby,Watford,2,3,A,1,0,H,G Ward,9,14,2,4,9,3,2,1,0,0,E1,2526
E1,22/11/2025,15:00,Ipswich,Wrexham,0,0,D,0,0,D,D Whitestone,19,2,8,0,5,2,2,3,0,0,E1,2526
E1,22/11/2025,15:00,Leicester,Stoke,2,1,H,2,0,H,M Donohue,6,11,2,5,0,10,6,2,0,0,E1,2526
E1,22/11/2025,15:00,Oxford,Middlesbrough,1,1,D,1,0,H,B Toner,9,19,2,3,1,8,3,2,0,0,E1,2526
E1,22/11/2025,15:00,Portsmouth,Millwall,3,1,H,1,0,H,M Salisbury,15,7,7,2,3,4,2,1,0,1,E1,2526
E1,22/11/2025,15:00,QPR,Hull,3,2,H,1,1,D,J Linington,26,8,8,4,9,5,0,1,0,0,E1,2526
E1,23/11/2025,12:00,Sheffield Weds,Sheffield United,0,3,A,0,1,A,D Webb,5,11,0,7,4,7,3,0,0,0,E1,2526
E1,25/11/2025,19:45,Hull,Ipswich,0,2,A,0,0,D,L Smith,11,16,2,6,3,6,2,2,0,0,E1,2526
E1,25/11/2025,19:45,Middlesbrough,Coventry,2,4,A,1,2,A,M Donohue,11,20,2,8,8,3,0,0,0,0,E1,2526
E1,25/11/2025,19:45,Norwich,Oxford,1,1,D,1,0,H,T Reeves,15,12,6,4,8,4,1,0,0,0,E1,2526
E1,25/11/2025,19:45,Stoke,Charlton,3,0,H,3,0,H,T Nield,15,4,4,2,5,0,1,1,0,0,E1,2526
E1,25/11/2025,19:45,Swansea,Derby,1,2,A,0,1,A,A Kitchen,9,13,4,5,4,2,0,2,0,0,E1,2526
E1,25/11/2025,19:45,Watford,Preston,1,1,D,1,1,D,J Bell,24,9,5,3,6,2,2,4,0,0,E1,2526
E1,25/11/2025,20:00,Southampton,Leicester,3,0,H,3,0,H,G Ward,18,7,8,2,11,3,1,0,0,1,E1,2526
E1,26/11/2025,19:45,Blackburn,QPR,0,1,A,0,0,D,A Herczeg,9,10,1,3,6,4,3,0,0,0,E1,2526
E1,26/11/2025,19:45,Millwall,Sheffield Weds,1,0,H,0,0,D,J Miles,24,11,8,3,9,5,0,3,0,0,E1,2526
E1,26/11/2025,19:45,Sheffield United,Portsmouth,3,0,H,1,0,H,L Doughty,15,4,5,2,7,2,0,1,0,1,E1,2526
E1,26/11/2025,19:45,Wrexham,Bristol City,2,0,H,1,0,H,R Ricardo,12,13,4,3,2,4,1,2,0,0,E1,2526
