Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,HxG,AxG,League,Season
I1,10/01/2026,14:00,Como,Bologna,1,1,D,0,0,D,,12,7,3,2,4,2,3,3,0,1,,,I1,2526
I1,10/01/2026,14:00,Udinese,Pisa,2,2,D,2,1,H,,11,14,2,7,3,8,1,4,0,0,,,I1,2526
I1,10/01/2026,17:00,Roma,Sassuolo,2,0,H,0,0,D,,26,5,6,3,5,2,2,2,0,0,,,I1,2526
I1,10/01/2026,19:45,Atalanta,Torino,2,0,H,1,0,H,,18,10,5,3,5,4,1,2,0,0,,,I1,2526
I1,11/01/2026,11:30,Lecce,Parma,1,2,A,1,0,H,,10,12,1,2,3,3,3,1,2,0,,,I1,2526
I1,11/01/2026,14:00,Fiorentina,Milan,1,1,D,0,0,D,,20,13,7,3,8,5,2,3,0,0,,,I1,2526
I1,11/01/2026,17:00,Verona,Lazio,0,1,A,0,0,D,,10,11,2,2,2,1,2,1,0,0,,,I1,2526
I1,11/01/2026,19:45,Inter,Napoli,2,2,D,1,1,D,,13,7,4,3,4,1,0,1,0,0,,,I1,2526
I1,12/01/2026,17:30,Genoa,Cagliari,3,0,H,1,0,H,,11,15,7,3,2,3,2,5,0,0,,,I1,2526
I1,12/01/2026,19:45,Juventus,Cremonese,5,0,H,3,0,H,,18,9,11,2,4,5,0,1,0,0,,,I1,2526
I1,14/01/2026,17:30,Napoli,Parma,0,0,D,0,0,D,,16,4,4,1,7,1,1,3,0,0,,,I1,2526
I1,14/01/2026,19:45,Inter,Lecce,1,0,H,0,0,D,,21,10,7,1,11,3,2,1,0,0,,,I1,2526
I1,15/01/2026,17:30,Verona,Bologna,2,3,A,1,3,A,,15,14,5,5,4,5,1,2,0,0,,,I1,2526
I1,15/01/2026,19:45,Como,Milan,1,3,A,1,1,D,,18,7,8,4,8,4,1,0,0,0,,,I1,2526
I1,16/01/2026,19:45,Pisa,Atalanta,1,1,D,0,0,D,,14,9,6,4,10,1,1,2,0,0,,,I1,2526
I1,17/01/2026,14:00,Udinese,Inter,0,1,A,0,1,A,,5,14,1,5,2,5,0,1,0,0,,,I1,2526
I1,17/01/2026,17:00,Napoli,Sassuolo,1,0,H,1,0,H,,11,21,4,4,5,4,0,3,0,0,,,I1,2526
I1,17/01/2026,19:45,Cagliari,Juventus,1,0,H,0,0,D,,3,21,1,5,1,18,0,1,0,0,,,I1,2526
I1,18/01/2026,11:30,Parma,Genoa,0,0,D,0,0,D,,14,11,2,3,7,3,3,2,0,0,,,I1,2526
I1,18/01/2026,14:00,Bologna,Fiorentina,1,2,A,0,2,A,,18,11,3,4,7,1,3,0,0,0,,,I1,2526
I1,18/01/2026,17:00,Torino,Roma,0,2,A,0,1,A,,8,14,4,5,2,1,2,1,0,0,,,I1,2526
I1,18/01/2026,19:45,Milan,Lecce,1,0,H,0,0,D,,20,4,6,0,10,2,1,1,0,0,,,I1,2526
I1,19/01/2026,17:30,Cremonese,Verona,0,0,D,0,0,D,,7,11,1,4,3,6,3,0,0,0,,,I1,2526
