Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,HxG,AxG,League,Season
SP1,11/01/2026,13:00,Vallecano,Mallorca,2,1,H,2,1,H,,14,9,5,2,6,5,1,5,1,0,,,SP1,2526
SP1,11/01/2026,15:15,Levante,Espanol,1,1,D,0,0,D,,8,19,2,3,4,3,0,1,0,0,,,SP1,2526
SP1,12/01/2026,20:00,Sevilla,Celta,0,1,A,0,0,D,,7,9,2,7,6,1,3,3,0,0,,,SP1,2526
SP1,16/01/2026,20:00,Espanol,Girona,0,2,A,0,1,A,,14,7,2,4,5,4,5,5,0,0,,,SP1,2526
SP1,17/01/2026,13:00,Real Madrid,Levante,2,0,H,0,0,D,,26,10,11,0,8,0,2,1,0,0,,,SP1,2526
SP1,17/01/2026,15:15,Mallorca,Ath Bilbao,3,2,H,2,2,D,,18,21,9,11,3,7,1,5,0,2,,,SP1,2526
SP1,17/01/2026,17:30,Osasuna,Oviedo,3,2,H,1,1,D,,16,13,5,5,3,6,1,4,1,0,,,SP1,2526
SP1,17/01/2026,20:00,Betis,Villarreal,2,0,H,0,0,D,,15,9,6,3,2,3,3,2,0,1,,,SP1,2526
SP1,18/01/2026,13:00,Getafe,Valencia,0,1,A,0,0,D,,14,7,3,1,9,3,2,3,0,1,,,SP1,2526
SP1,18/01/2026,15:15,Ath Madrid,Alaves,1,0,H,0,0,D,,23,8,6,0,6,6,1,1,0,0,,,SP1,2526
SP1,18/01/2026,17:30,Celta,Vallecano,3,0,H,1,0,H,,11,14,7,3,5,7,4,3,0,1,,,SP1,2526
SP1,18/01/2026,20:00,Sociedad,Barcelona,2,1,H,1,0,H,,8,25,6,9,6,8,3,3,1,0,,,SP1,2526
