Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,League,Season
E2,28/02/2026,15:00,Rotherham,Plymouth,1,0,H,1,0,H,Z Kennard-Kettle,18,20,7,4,3,8,5,5,0,0,E2,2526
E2,28/02/2026,15:00,Stevenage,Stockport,2,1,H,1,1,D,J O'Connor,8,11,7,5,2,7,1,5,0,0,E2,2526
E2,28/02/2026,15:00,Wigan,Huddersfield,1,0,H,0,0,D,C Breakspear,12,9,4,4,4,6,2,3,0,0,E2,2526
E2,28/02/2026,15:00,Wycombe,Burton,3,0,H,1,0,H,A Chilowicz,8,6,3,3,3,4,3,2,0,0,E2,2526
E2,03/03/2026,19:45,Barnsley,Wycombe,0,1,A,0,0,D,O Yates,4,19,0,8,2,3,3,3,0,0,E2,2526
E2,03/03/2026,19:45,Exeter,Burton,1,1,D,0,0,D,P Howard,12,11,3,4,11,5,1,2,0,0,E2,2526
E2,03/03/2026,19:45,Rotherham,Mansfield,0,0,D,0,0,D,S Oldham,7,13,2,3,3,6,2,1,0,0,E2,2526
E2,07/03/2026,12:30,Cardiff,Lincoln,0,2,A,0,0,D,T Reeves,9,11,3,4,6,2,0,3,0,0,E2,2526
E2,07/03/2026,12:30,Huddersfield,Rotherham,1,0,H,0,0,D,M Coy,6,13,2,5,3,2,0,1,0,0,E2,2526
E2,07/03/2026,15:00,Barnsley,Exeter,2,1,H,2,0,H,R Joyce,9,11,4,1,6,6,1,1,0,0,E2,2526
E2,07/03/2026,15:00,Blackpool,Wigan,1,1,D,1,1,D,M Russell,8,7,1,2,3,5,2,1,0,0,E2,2526
E2,07/03/2026,15:00,Bolton,Wycombe,3,2,H,0,2,A,M Corlett,16,12,8,9,6,4,3,4,0,0,E2,2526
E2,07/03/2026,15:00,Bradford,Leyton Orient,2,1,H,1,1,D,O Yates,17,5,7,1,11,2,6,3,1,0,E2,2526
E2,07/03/2026,15:00,Burton,Stevenage,0,1,A,0,1,A,C Hicks,5,10,1,6,9,5,1,3,0,0,E2,2526
E2,07/03/2026,15:00,Luton,Reading,2,3,A,1,1,D,O Mackey,19,10,2,6,10,4,1,4,0,0,E2,2526
E2,07/03/2026,15:00,Plymouth,Doncaster,2,1,H,1,1,D,S Parkinson,12,15,6,2,1,2,5,4,0,0,E2,2526
E2,08/03/2026,12:00,AFC Wimbledon,Northampton,1,0,H,1,0,H,E Bell,12,9,4,3,9,6,0,1,0,0,E2,2526
E2,10/03/2026,19:45,Barnsley,Cardiff,1,1,D,1,1,D,W Finnie,11,12,2,4,4,13,0,1,0,0,E2,2526
E2,10/03/2026,19:45,Doncaster,Luton,1,1,D,0,1,A,A Humphries,17,9,7,2,5,3,1,3,0,0,E2,2526
E2,10/03/2026,19:45,Exeter,Lincoln,0,1,A,0,1,A,C Brook,10,18,3,3,6,7,2,4,0,0,E2,2526
E2,10/03/2026,19:45,Mansfield,Reading,1,0,H,0,0,D,T Parsons,17,7,7,2,13,6,0,2,0,0,E2,2526
E2,10/03/2026,19:45,Stevenage,Leyton Orient,1,2,A,1,1,D,C Breakspear,12,7,4,4,5,2,1,4,0,0,E2,2526
E2,10/03/2026,19:45,Wigan,Plymouth,0,3,A,0,2,A,S Oldham,9,11,2,6,5,8,0,2,0,0,E2,2526
E2,11/03/2026,19:45,AFC Wimbledon,Blackpool,4,1,H,1,0,H,L Swabey,14,9,7,2,6,8,0,0,0,0,E2,2526
E2,11/03/2026,19:45,Port Vale,Bradford,0,2,A,0,1,A,P Howard,7,33,1,13,2,11,2,2,0,0,E2,2526
E2,14/03/2026,12:30,Lincoln,Stockport,3,1,H,1,0,H,C Breakspear,17,12,6,3,4,5,3,1,0,0,E2,2526
E2,14/03/2026,12:30,Rotherham,Bolton,2,2,D,2,0,H,J Oldham,10,19,5,10,8,6,3,1,0,0,E2,2526
E2,14/03/2026,15:00,Doncaster,Blackpool,2,1,H,1,0,H,C Brook,13,7,5,1,7,1,0,3,0,1,E2,2526
E2,14/03/2026,15:00,Exeter,Cardiff,0,4,A,0,2,A,B Speedie,7,30,1,10,0,10,0,0,0,0,E2,2526
E2,14/03/2026,15:00,Leyton Orient,Peterboro,2,1,H,1,0,H,R Madley,16,15,6,4,7,2,2,2,0,0,E2,2526
E2,14/03/2026,15:00,Mansfield,Barnsley,2,2,D,0,1,A,M Woods,17,13,4,4,3,5,0,3,0,0,E2,2526
E2,14/03/2026,15:00,Northampton,Burton,0,2,A,0,1,A,L Swabey,9,12,2,4,7,4,2,2,0,0,E2,2526
E2,14/03/2026,15:00,Port Vale,Huddersfield,0,0,D,0,0,D,T Parsons,11,17,5,4,2,6,3,1,0,0,E2,2526
E2,14/03/2026,15:00,Reading,Plymouth,2,2,D,2,1,H,S Stockbridge,14,18,8,2,3,3,1,3,0,0,E2,2526
E2,14/03/2026,15:00,Stevenage,AFC Wimbledon,1,0,H,1,0,H,D Bourne,9,7,4,1,1,7,2,2,0,0,E2,2526
E2,14/03/2026,15:00,Wigan,Bradford,2,0,H,1,0,H,A Humphries,5,7,3,2,2,2,4,2,0,0,E2,2526
E2,14/03/2026,15:00,Wycombe,Luton,1,2,A,0,2,A,C Hicks,15,10,5,3,3,3,3,1,0,0,E2,2526
E2,17/03/2026,19:45,AFC Wimbledon,Leyton Orient,2,4,A,2,1,H,A Dale,15,14,7,7,3,3,1,1,0,0,E2,2526
E2,17/03/2026,19:45,Blackpool,Port Vale,3,2,H,0,1,A,W Finnie,14,12,4,5,6,5,0,3,0,0,E2,2526
E2,17/03/2026,19:45,Bolton,Doncaster,0,0,D,0,0,D,D Drysdale,23,14,3,1,9,6,2,4,0,0,E2,2526
E2,17/03/2026,19:45,Bradford,Mansfield,1,1,D,0,1,A,J Oldham,14,9,3,1,11,5,4,2,0,0,E2,2526
E2,17/03/2026,19:45,Burton,Reading,1,2,A,1,1,D,E Duckworth,16,10,4,3,4,3,1,1,0,0,E2,2526
E2,17/03/2026,19:45,Cardiff,Wycombe,0,2,A,0,0,D,C Brook,19,16,3,4,8,5,2,1,1,0,E2,2526
E2,17/03/2026,19:45,Huddersfield,Lincoln,2,2,D,2,1,H,B Speedie,8,18,2,7,3,7,4,2,0,0,E2,2526
E2,17/03/2026,19:45,Luton,Exeter,3,2,H,3,1,H,A Chilowicz,16,8,7,3,7,2,2,2,0,0,E2,2526
E2,17/03/2026,19:45,Peterboro,Rotherham,5,0,H,2,0,H,M Russell,14,11,9,3,3,5,1,1,0,0,E2,2526
E2,17/03/2026,19:45,Plymouth,Stevenage,1,0,H,0,0,D,E Bell,11,11,4,1,6,7,2,2,0,0,E2,2526
E2,17/03/2026,19:45,Stockport,Northampton,2,1,H,1,1,D,S Oldham,22,4,8,1,8,3,1,1,0,0,E2,2526
E2,17/03/2026,20:00,Barnsley,Wigan,1,1,D,0,1,A,R Martin,14,16,6,4,11,5,3,1,0,1,E2,2526
E2,21/03/2026,12:30,Cardiff,Blackpool,0,0,D,0,0,D,S Parkinson,26,6,5,1,11,2,2,3,0,0,E2,2526
E2,21/03/2026,12:30,Luton,Stockport,1,1,D,1,0,H,R Madley,13,10,5,2,8,6,1,2,0,0,E2,2526
E2,21/03/2026,15:00,AFC Wimbledon,Peterboro,1,1,D,1,0,H,S Jackson,24,10,8,6,11,2,2,3,0,0,E2,2526
E2,21/03/2026,15:00,Barnsley,Doncaster,0,1,A,0,0,D,D Rock,17,9,3,2,4,2,2,2,0,0,E2,2526
E2,21/03/2026,15:00,Burton,Bradford,2,1,H,1,0,H,C Brook,10,11,5,4,3,8,1,5,0,0,E2,2526
E2,21/03/2026,15:00,Leyton Orient,Wycombe,2,0,H,1,0,H,S Mather,13,5,3,2,8,7,3,0,0,1,E2,2526
E2,21/03/2026,15:00,Lincoln,Rotherham,3,0,H,3,0,H,C Hicks,16,5,6,0,7,4,0,1,0,0,E2,2526
E2,21/03/2026,15:00,Mansfield,Northampton,4,1,H,1,0,H,M Corlett,17,11,9,4,3,3,1,3,0,0,E2,2526
E2,21/03/2026,15:00,Plymouth,Huddersfield,3,1,H,0,1,A,R Ricardo,17,13,9,5,5,3,3,3,0,0,E2,2526
E2,21/03/2026,15:00,Port Vale,Bolton,1,0,H,1,0,H,T Reeves,11,8,2,2,2,5,0,2,0,0,E2,2526
E2,21/03/2026,15:00,Stevenage,Reading,1,0,H,0,0,D,S Oldham,14,4,4,1,4,2,2,2,0,0,E2,2526
E2,21/03/2026,15:00,Wigan,Exeter,2,0,H,1,0,H,E Duckworth,8,7,4,2,3,4,1,3,0,0,E2,2526
E2,24/03/2026,19:45,Doncaster,Port Vale,1,0,H,1,0,H,M Barlow,12,5,2,3,4,1,3,0,0,0,E2,2526
E2,28/03/2026,15:00,Blackpool,Burton,1,0,H,0,0,D,M Coy,9,1,4,1,6,8,5,3,0,0,E2,2526
E2,28/03/2026,15:00,Exeter,Leyton Orient,0,0,D,0,0,D,T Robinson,14,12,2,4,6,3,2,3,0,0,E2,2526
E2,28/03/2026,15:00,Reading,Wigan,3,0,H,2,0,H,S Copeland,13,6,5,1,3,9,0,0,0,0,E2,2526
E2,28/03/2026,15:00,Stockport,AFC Wimbledon,3,0,H,2,0,H,C Hicks,10,10,4,4,3,8,1,0,0,0,E2,2526
E2,28/03/2026,15:00,Wycombe,Port Vale,4,0,H,1,0,H,D Drysdale,21,10,9,2,9,1,1,2,0,0,E2,2526
E2,02/04/2026,19:45,Wigan,Leyton Orient,0,0,D,0,0,D,T Reeves,13,9,0,5,4,4,1,2,0,0,E2,2526
E2,03/04/2026,12:30,Doncaster,Mansfield,0,2,A,0,0,D,L Swabey,10,8,0,3,2,6,2,1,0,0,E2,2526
E2,03/04/2026,15:00,Blackpool,Exeter,1,0,H,1,0,H,N Hair,15,9,3,3,5,10,1,1,0,0,E2,2526
E2,03/04/2026,15:00,Bradford,Northampton,1,0,H,1,0,H,M Coy,18,11,7,1,5,6,3,1,0,0,E2,2526
E2,03/04/2026,15:00,Burton,Barnsley,1,1,D,0,0,D,K Dowle,11,11,5,2,9,0,1,3,0,0,E2,2526
E2,03/04/2026,15:00,Huddersfield,Reading,1,1,D,0,1,A,W Finnie,13,4,6,2,4,2,1,4,0,0,E2,2526
E2,03/04/2026,15:00,Lincoln,AFC Wimbledon,1,0,H,0,0,D,E Duckworth,8,10,4,1,2,7,1,4,0,0,E2,2526
E2,03/04/2026,15:00,Luton,Peterboro,2,1,H,1,0,H,I Searle,17,10,6,3,7,4,3,2,0,0,E2,2526
E2,03/04/2026,15:00,Plymouth,Bolton,1,2,A,0,0,D,C Breakspear,14,9,4,2,4,4,0,2,0,1,E2,2526
E2,03/04/2026,15:00,Rotherham,Stevenage,0,0,D,0,0,D,C Brook,10,11,1,3,4,4,1,4,1,0,E2,2526
E2,03/04/2026,15:00,Stockport,Wycombe,3,0,H,2,0,H,E Bell,17,12,11,3,8,10,3,1,0,0,E2,2526
E2,06/04/2026,15:00,AFC Wimbledon,Luton,0,3,A,0,1,A,C Brook,6,23,0,8,8,3,1,1,0,0,E2,2526
E2,06/04/2026,15:00,Barnsley,Plymouth,0,3,A,0,1,A,T Reeves,11,15,1,8,4,8,1,1,0,0,E2,2526
E2,06/04/2026,15:00,Bolton,Stockport,2,2,D,1,1,D,S Martin,13,12,3,4,12,4,0,1,0,1,E2,2526
E2,06/04/2026,15:00,Exeter,Doncaster,3,0,H,1,0,H,A Dale,13,19,6,10,7,4,1,0,0,0,E2,2526
E2,06/04/2026,15:00,Leyton Orient,Huddersfield,1,2,A,1,1,D,M Corlett,6,10,2,4,7,3,2,3,0,0,E2,2526
E2,06/04/2026,15:00,Mansfield,Burton,0,0,D,0,0,D,M Russell,11,11,4,1,3,3,3,1,0,0,E2,2526
E2,06/04/2026,15:00,Northampton,Wigan,1,3,A,0,2,A,A Chilowicz,7,10,3,3,2,8,0,2,0,0,E2,2526
E2,06/04/2026,15:00,Peterboro,Cardiff,1,1,D,0,0,D,T Parsons,8,29,3,8,6,16,2,2,0,0,E2,2526
E2,06/04/2026,15:00,Reading,Lincoln,1,2,A,0,1,A,S Mather,11,6,1,2,3,3,1,2,0,0,E2,2526
E2,06/04/2026,15:00,Stevenage,Blackpool,1,0,H,0,0,D,D Rock,11,4,4,0,6,2,1,2,0,0,E2,2526
E2,06/04/2026,15:00,Wycombe,Bradford,1,2,A,1,0,H,W Finnie,10,7,3,3,2,4,1,4,0,0,E2,2526
E2,07/04/2026,19:45,Port Vale,Rotherham,1,0,H,1,0,H,R Joyce,7,10,2,5,4,6,1,0,0,0,E2,2526
E2,11/04/2026,12:30,Cardiff,Bolton,2,0,H,0,0,D,E Bell,19,6,5,1,8,1,1,0,0,0,E2,2526
E2,11/04/2026,12:30,Lincoln,Leyton Orient,2,1,H,2,0,H,R Joyce,18,12,6,6,4,6,2,4,0,0,E2,2526
E2,11/04/2026,12:30,Plymouth,Exeter,2,2,D,0,0,D,M Corlett,20,5,10,2,12,2,2,4,0,0,E2,2526
E2,11/04/2026,15:00,Blackpool,Peterboro,3,1,H,1,1,D,C Breakspear,16,11,9,4,11,3,1,2,1,0,E2,2526
E2,11/04/2026,15:00,Bradford,Stevenage,0,1,A,0,0,D,T Reeves,13,3,5,1,1,0,2,3,0,0,E2,2526
E2,11/04/2026,15:00,Burton,AFC Wimbledon,1,0,H,0,0,D,M Woods,12,5,3,1,9,2,1,0,0,0,E2,2526
E2,11/04/2026,15:00,Doncaster,Reading,1,0,H,0,0,D,S Jackson,9,8,6,1,2,4,1,2,0,0,E2,2526
E2,11/04/2026,15:00,Huddersfield,Wycombe,3,3,D,0,1,A,J Oldham,22,8,6,4,10,5,0,2,0,0,E2,2526
E2,11/04/2026,15:00,Rotherham,Barnsley,1,3,A,0,1,A,L Swabey,7,9,2,9,3,2,0,4,0,0,E2,2526
E2,11/04/2026,15:00,Wigan,Mansfield,2,1,H,1,1,D,O Yates,8,13,4,4,2,4,2,1,0,0,E2,2526
E2,14/04/2026,19:45,Bolton,Stevenage,5,1,H,2,0,H,T Parsons,24,10,9,3,8,3,0,1,0,1,E2,2526
E2,14/04/2026,19:45,Huddersfield,Cardiff,1,1,D,1,0,H,A Humphries,19,16,7,3,4,7,1,4,0,0,E2,2526
E2,14/04/2026,19:45,Leyton Orient,Mansfield,0,0,D,0,0,D,R Martin,10,11,1,2,5,8,0,1,0,0,E2,2526
E2,14/04/2026,19:45,Port Vale,Barnsley,0,0,D,0,0,D,O Mackey,8,19,1,4,8,9,1,1,0,0,E2,2526
E2,14/04/2026,19:45,Wigan,Rotherham,3,0,H,1,0,H,B Speedie,13,6,6,0,11,1,2,2,0,0,E2,2526
E2,15/04/2026,19:45,AFC Wimbledon,Stockport,0,2,A,0,0,D,D Drysdale,12,13,5,6,7,3,1,4,0,0,E2,2526
E2,15/04/2026,19:45,Luton,Northampton,2,1,H,1,1,D,J Durkin,25,12,5,3,11,5,2,3,0,0,E2,2526
E2,16/04/2026,19:45,Peterboro,Port Vale,1,3,A,1,2,A,H Wager,17,7,3,4,9,1,1,1,0,0,E2,2526
E2,18/04/2026,12:30,Barnsley,Bradford,2,2,D,0,0,D,C Breakspear,9,14,4,5,5,10,2,3,1,0,E2,2526
E2,18/04/2026,12:30,Bolton,Huddersfield,3,3,D,1,0,H,J Miles,24,9,6,3,6,4,4,5,1,0,E2,2526
E2,18/04/2026,15:00,AFC Wimbledon,Plymouth,1,3,A,0,1,A,E Swallow,15,22,4,10,5,7,2,3,0,0,E2,2526
E2,18/04/2026,15:00,Exeter,Stockport,3,3,D,1,2,A,K Dowle,15,20,8,11,4,6,0,1,0,0,E2,2526
E2,18/04/2026,15:00,Leyton Orient,Rotherham,0,2,A,0,1,A,J Bell,9,13,1,5,6,6,1,3,0,0,E2,2526
E2,18/04/2026,15:00,Mansfield,Luton,2,2,D,2,1,H,E Duckworth,13,21,5,8,3,9,2,1,0,0,E2,2526
E2,18/04/2026,15:00,Northampton,Doncaster,1,3,A,0,0,D,D Baines,7,19,2,6,5,5,5,2,0,0,E2,2526
E2,18/04/2026,15:00,Reading,Cardiff,1,3,A,0,1,A,M Corlett,15,15,7,9,7,9,3,4,0,0,E2,2526
E2,18/04/2026,15:00,Stevenage,Lincoln,2,2,D,2,1,H,N Hair,6,7,3,4,2,8,1,3,0,0,E2,2526
E2,18/04/2026,15:00,Wycombe,Blackpool,0,1,A,0,0,D,A Humphries,15,5,6,1,10,6,2,2,0,1,E2,2526
E2,19/04/2026,13:00,Peterboro,Burton,1,1,D,0,1,A,R Watkins,15,14,3,4,4,4,1,2,0,0,E2,2526
E2,19/04/2026,15:00,Port Vale,Wigan,0,0,D,0,0,D,E Bell,18,8,3,1,8,3,0,1,0,0,E2,2526
E2,21/04/2026,19:45,Bradford,Plymouth,1,1,D,0,1,A,J O'Connor,13,11,3,3,5,4,1,5,0,0,E2,2526
E2,21/04/2026,19:45,Doncaster,Lincoln,0,2,A,0,1,A,S Stockbridge,3,21,0,5,1,8,3,0,0,0,E2,2526
E2,21/04/2026,19:45,Rotherham,Luton,0,2,A,0,2,A,S Mulhall,15,14,3,4,2,6,1,2,0,0,E2,2526
E2,21/04/2026,19:45,Stevenage,Barnsley,1,0,H,1,0,H,B Speedie,13,10,5,2,5,3,0,0,0,0,E2,2526
E2,21/04/2026,19:45,Stockport,Mansfield,0,1,A,0,0,D,S Jackson,16,9,3,4,6,5,3,5,0,0,E2,2526
E2,22/04/2026,19:45,Cardiff,Port Vale,1,0,H,0,0,D,D Rock,14,6,4,2,6,6,1,0,0,0,E2,2526
E2,25/04/2026,12:30,Doncaster,Stevenage,1,1,D,0,1,A,M Coy,12,8,3,4,4,3,2,1,0,0,E2,2526
E2,25/04/2026,12:30,Stockport,Peterboro,3,1,H,1,1,D,J Miles,28,11,11,6,7,7,2,1,0,0,E2,2526
E2,25/04/2026,15:00,Blackpool,Leyton Orient,1,0,H,1,0,H,D Drysdale,17,12,8,1,6,4,1,3,0,0,E2,2526
E2,25/04/2026,15:00,Bradford,Bolton,1,1,D,0,0,D,S Stockbridge,12,17,2,3,6,5,2,2,0,0,E2,2526
E2,25/04/2026,15:00,Burton,Exeter,1,1,D,0,1,A,E Bell,16,6,5,1,3,1,0,1,0,0,E2,2526
E2,25/04/2026,15:00,Cardiff,Northampton,5,1,H,3,0,H,E Duckworth,25,10,11,5,3,2,1,1,0,0,E2,2526
E2,25/04/2026,15:00,Huddersfield,Mansfield,1,4,A,0,2,A,R Joyce,15,10,2,3,6,3,1,2,0,0,E2,2526
E2,25/04/2026,15:00,Lincoln,Wycombe,4,3,H,2,0,H,S Oldham,13,28,7,8,2,10,2,1,0,0,E2,2526
E2,25/04/2026,15:00,Luton,Barnsley,2,1,H,1,1,D,H Wager,17,13,4,2,9,5,1,5,0,0,E2,2526
E2,25/04/2026,15:00,Plymouth,Port Vale,2,1,H,1,1,D,I Searle,16,15,4,5,6,11,2,2,1,0,E2,2526
E2,25/04/2026,15:00,Rotherham,Reading,1,1,D,1,0,H,J Brooks,15,6,3,3,3,2,3,2,0,0,E2,2526
E2,25/04/2026,15:00,Wigan,AFC Wimbledon,0,1,A,0,0,D,M Corlett,16,4,0,2,10,3,3,4,0,0,E2,2526
E2,28/04/2026,19:45,Northampton,Barnsley,0,1,A,0,1,A,J O'Connor,14,10,2,3,5,2,1,1,0,0,E2,2526
E2,28/04/2026,19:45,Peterboro,Mansfield,0,0,D,0,0,D,L Sandoe,9,13,3,2,5,7,0,2,0,0,E2,2526
E2,28/04/2026,19:45,Stockport,Port Vale,1,2,A,0,2,A,A Chilowicz,13,10,2,5,7,1,2,0,0,0,E2,2526
E2,02/05/2026,15:00,AFC Wimbledon,Huddersfield,0,4,A,0,1,A,G Laflin,3,21,1,9,5,3,2,1,0,0,E2,2526
E2,02/05/2026,15:00,Barnsley,Stockport,1,3,A,0,1,A,S Stockbridge,9,14,5,9,5,11,1,3,0,0,E2,2526
E2,02/05/2026,15:00,Bolton,Luton,2,3,A,2,1,H,M Corlett,24,12,12,5,5,3,4,3,0,0,E2,2526
E2,02/05/2026,15:00,Exeter,Bradford,1,2,A,0,1,A,O Yates,11,12,3,3,6,7,3,1,0,0,E2,2526
E2,02/05/2026,15:00,Leyton Orient,Burton,2,2,D,1,1,D,P Howard,13,14,4,8,5,1,1,1,0,0,E2,2526
E2,02/05/2026,15:00,Mansfield,Cardiff,5,4,H,3,0,H,C Breakspear,12,20,10,7,6,8,2,1,0,0,E2,2526
E2,02/05/2026,15:00,Northampton,Plymouth,2,3,A,2,2,D,B Speedie,7,26,4,10,2,8,2,4,1,0,E2,2526
E2,02/05/2026,15:00,Peterboro,Doncaster,1,3,A,0,0,D,E Duckworth,16,21,6,13,6,3,1,3,0,0,E2,2526
E2,02/05/2026,15:00,Port Vale,Lincoln,0,2,A,0,1,A,A Humphries,13,11,1,3,2,6,0,2,0,0,E2,2526
E2,02/05/2026,15:00,Reading,Blackpool,0,1,A,0,0,D,B Bell,13,11,0,5,3,8,0,1,0,0,E2,2526
E2,02/05/2026,15:00,Stevenage,Wigan,1,0,H,0,0,D,M Russell,14,12,5,6,3,3,1,1,0,0,E2,2526
E2,02/05/2026,15:00,Wycombe,Rotherham,3,2,H,2,2,D,H Blair,20,6,9,3,15,1,1,2,0,0,E2,2526
E2,15/08/2026,12:30,Notts County,Leicester,1,1,D,0,0,D,E Duckworth,16,11,2,2,3,5,2,1,0,0,E2,2627
E2,15/08/2026,12:30,Oxford,Milton Keynes Dons,2,2,D,1,2,A,O Yates,17,24,4,6,8,9,2,3,0,0,E2,2627
E2,15/08/2026,12:30,Reading,Luton,3,4,A,3,1,H,L Doughty,17,12,5,5,5,2,1,2,0,0,E2,2627
E2,15/08/2026,15:00,Barnsley,Bromley,0,1,A,0,0,D,R Martin,22,12,8,3,12,2,3,2,0,0,E2,2627
E2,15/08/2026,15:00,Blackpool,Wycombe,1,1,D,0,1,A,S Stockbridge,20,11,7,4,5,4,2,3,0,0,E2,2627
E2,15/08/2026,15:00,Bradford,Peterboro,2,0,H,0,0,D,T Harrington,17,7,5,2,7,3,2,3,0,1,E2,2627
E2,15/08/2026,15:00,Burton,Stevenage,1,1,D,0,0,D,M Coy,10,5,2,3,2,0,0,1,0,0,E2,2627
E2,15/08/2026,15:00,Cambridge,Wigan,3,2,H,2,0,H,A Chilowicz,17,18,6,4,8,5,1,0,0,0,E2,2627
E2,15/08/2026,15:00,Huddersfield,AFC Wimbledon,3,0,H,2,0,H,J Miles,10,10,3,1,4,5,1,2,1,0,E2,2627
E2,15/08/2026,15:00,Leyton Orient,Sheffield Weds,1,2,A,1,1,D,S Allison,10,15,3,5,5,7,2,2,0,0,E2,2627
E2,15/08/2026,15:00,Mansfield,Doncaster,2,1,H,1,0,H,D Whitestone,18,9,4,4,7,1,2,1,0,0,E2,2627
E2,15/08/2026,15:00,Plymouth,Stockport,1,3,A,0,2,A,D Rock,15,9,4,4,5,3,2,0,0,0,E2,2627
